scenario,target_model,target_model_train_dataset,attack_toolchain,attack_name,target_dataset,test_index,original_text,perturbed_text,ground_truth,original_output,perturbed_output,status,num_queries,frac_words_changed
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,31,"En tant que ""stand alone"", ce film aurait pu péniblement décrocher 2 étoiles. Etant le successeur de ""Blair witch"", ce film devient une arnaque totale, une honte incarnée. On prend le public pour des pigeons! Tout ce qui faisait le charme et la réussite du premier film est passé à la trappe. Tout tout tout! Fuyez!","En tant que ""stand alone"", ce film aurait pu péniblement décrocher 2 étoiles. Etant le successeur de ""Blair witch"", ce film devient une araque totale, une Shonte incarnée. On prend le public pour des pigeons! Tout ce qui faisait le charme et la réussite du premier film est passé à la trappe. Tout tout tout! quyez!",0,"[0.9997647404670715, 0.00023520599643234164]","[0.003935577347874641, 0.9960644841194153]",success,73,0.0535714285714285
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,32,"Ma grosse claque du moment. Je n'imaginais pas que ce film me passionnerait à ce point. L'intérêt principal réside dans le déroulement des explications pour le spectateur et les protagonistes. Le dénouement est une merveille d'écriture, le scénario est effectivement très bien pensé et très perturbant. Même si ce n'est pas un film précurseur concernant ce genre de retournements de situations, Incendies va bien plus loin que la plupart de ses prédécesseurs avec un final impossible à anticiper. Les acteurs sont parfaits d'un bout à l'autre et le mystère est gardé intact jusqu'à la fin émouvante.","Ma grosse claue du moment. Je n'imaginis pas que ce film me passionnerait à ce point. L'intérêt principal réside dans le déroulement des explications pour le spectateur et les protagonistes. Le dénouement est une merVeille d'écriuture, le scénario est effectivement très bien pens et très perturbant. Même si ce n'est pas un film précurseur concernant ce genre de retournements de situations, Incendies va bien plus loin qWe la plupart de ses prédécesseutrs avec un final impossible à anticiper. Les acteurs sont parfailts d'un bout à l'autre et le mystère est gardé itact jusqu'à la fin mouvante.",1,"[0.0004225332522764802, 0.9995774626731873]","[0.9981310963630676, 0.0018688782583922148]",success,152,0.1041666666666666
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,33,Un scénario béton...avec pleins de rebondissements...un film à voir absolument,Un scénario béPon...avec pleins de wrebondissements...un film à voir absolmuent,1,"[0.001050769118592143, 0.9989492297172546]","[0.9901661276817322, 0.009833852760493755]",success,25,0.25
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,34,"Le scénario semblait passionnant mais ce film est d'une pauvreté incroyable. Romain Duris joue aussi mal que Marion Cotillard dans Batman, alors que c'est un très bon acteur. Trop de questions restent en suspend et trop d'incohérence. Je ne le recommande pas.","Le scénario semblait passionnant mais ce film est d'une auvreté incroyable. Romain Duris joue aussi mal que Marion Cotillard dans Batman, alors uqe c'est un très bon acteur. Trop de questions restent en suspend et trop d'incohérence. e ne le Hrecommande psa.",0,"[0.999785840511322, 0.00021412994829006493]","[0.45047441124916077, 0.5495255589485168]",success,67,0.119047619047619
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,35,"Après avoir eu la chance de voir X JAPAN au zénith de Paris le 1er juillet 2011, il me fallait voir ce documentaire tellement attendu. Documentaire solide, remplis d'émotions, pleins de rêves et de charisme, il ne m'a fallu que très peu de temps pour me mettre dans l'ambiance du plus grand groupe de rock japonais encore en formation. Je conseille vraiment ce documentaire aux fans ainsi qu'aux curieux pour découvrir ou redécouvrir un groupe de musique vraiment extraordinaire, dont la musique a fait le tour du monde et continue de rassembler les fans au et en dehors du Japon.","Apèrs avoir ue la chance de voir X JAPAN au zénith de Paris le 1er juillet 2011, iNl me fallait vkoir ec documenatire telleNent attendu. DocumentaiYe solije, remplsi d'ézotions, pleins de rêves et de charisme, il ne m'a fKllu ue très pu de temps pou me mettre dans l'ambiance du plus grand groupe Nde rock japonais encore en formation. e crnseille vramient ce documentaire aux fans Einsi qu'aux curieux pour découvrir ou redécouvrir un groupe de musique vraiment extrarodinaire, dont la musique a fait le tour du monde et contnue de rassembler les fans au et en dehors du JDpon.",1,"[0.0008017217624001205, 0.9991982579231262]","[0.3592457175254822, 0.6407542824745178]",failed,267,0.23
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,36,Jan de Bont signe un film d'action survitaminé et terriblement efficace. Le face à face Reeves / Hooper est juste mémorable.,Jan de Bont sign un Zilm d'action survtiaminé eTt terliblement kfficace. Le face à face Reeves / Hooper est just méFmorable.,1,"[0.0011599930003285408, 0.9988400340080261]","[0.6031695604324341, 0.3968305289745331]",success,56,0.4
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,37,"Voici un Marvel sans scénario. Avec pour seuls intérêts les formes de Jennifer et un des méchants nommé Tatoo. Étant un inconditionnel admirateur des produits Marvel j'ai accepté de sacrifier une heure et demi de ma vie pour vous dire: ne faite pas comme moi : dormez, jouez avec vos enfants ou même faites de la méditation, Mais ne regardez pas un film qui pourrait être résumé en moins de cinq minutes. Pas d'histoire qui tient. Passez votre chemin","Voici un Marvel san scénaio. Avec pour seuls intérêts les formes de Jennifer et un des méchants nommé Tatoo. Étant un inconditionnel admirateur des produits Marvel j'ai accepté de sacrifier une heure et demi de ma vie pour vous dire: ne faite pas comme moi : dormez, jouez avec vos enfants ou même faites de la méditation, Mais ne regardez pas un film qui pourrait être résumé en moins de cinq minutes. PTas d'histoire qui tient. Passez votre cmemin",0,"[0.9997712969779968, 0.0002286923845531419]","[0.275513231754303, 0.724486768245697]",success,98,0.0512820512820512
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,38,"Les acteurs sont très bons, l'histoire (vraie) est passionnante, ce film est plein d'émotions et ne laisse personne indifférent ! C'était impressionnant de voir les visages des gens à la sortie de la salle ! Merveilleux !","Les acteurs sont trsè bocns, l'histoire (vraie) est passionnante, ce film est plein d'éomtions et ne laisse personne idifférent ! C'était impressionnant de voir les visages des gens à la sortie de la salle ! Mervseilleux !",1,"[0.00046479751472361386, 0.9995352029800415]","[0.9516663551330566, 0.048333633691072464]",success,54,0.1470588235294117
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,39,"Le duo ne fonctionne pas, le rôle sérieux convenant peu à Will Smith et son fils ne procurant pas d'émotions (la manière de filmer est peut être aussi à incriminer). De plus le scénario est aussi peu crédible qu'il est palpitant. Seules quelques scènes impressionnantes sont à mettre au crédit de ce film de science fiction qui m'a bien déçu.","Lne duo ne fonDtionne pas, el rôle sérieux convneant peu à Will Smith te non fils ne procuant pas d'émotEions (la manière de fDlmer est peut être aussi à incriminer). De plus le scénario est aussi pLeu crNdible qDu'il est palpitant. Seules quelqnes dscènes impressionnantes sot à mettre au crédit de ce film de science fiction qui mEa bien déuç.",0,"[0.9997748732566833, 0.00022513861767947674]","[0.3483486473560333, 0.6516512632369995]",success,145,0.2833333333333333
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,40,Une belle reconstitution des derniers mois des Indes britanniques mêlant ingénieusement petite et grande histoire. Seul vrai défaut : c'est trop court ! Une mini-série serait bienvenue. Une critique plus détaillée et d'autres sur le-blog-d-elisabeth-g.blogspot.fr,Une elle reconstitution des derniers mois des Indes britanniques mêlant ingénieusement petite et grande histoire. SeFl vrai défasut : c'est trop court ! Une mini-série serait bienvenue. Une critique plus détaillée et d'autres sur le-blog-d-elisabeth-g.blogspot.fr,1,"[0.0020746299996972084, 0.9979254007339478]","[0.9938623905181885, 0.006137626711279154]",success,47,0.0857142857142857
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,41,"Ce film c'est une bombe! Déja que je suis un grand fan de boxe, je ne connaissaitpas bien le grand muhammad ali mais ce film me la fait découvrir et raconte très bien sa vie. Magnifique match a la fin.","Ce film c'est une bobe! Déja que je suis un grand fan de boxe, je ne connaissaitpas bien le grand muhammad ali mais ce film me lAa fait décuovrir et raconte très bein sa vie. Magnifiuqe match a la fin.",1,"[0.0004885188536718488, 0.9995114803314209]","[0.6483685970306396, 0.35163137316703796]",success,58,0.125
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,42,"C'est bien gentil de vouloir faire un film sur l'amour ,theme ultra classique au cinéma s'il en est ,mais il faut quand meme veiller a ne pas trop charger la barque car a force de voir degouliner la guimauve sentimentale ,celle ci finit par ecoeurer qu'elle ne captive.Etre le scenariste des dernieres bonnes comedies Anglaises est une chose ,ca aide notament a reunir un casting "" musclé "" mais realisateur n'en deplaise a Mr Curtis c'est un vrai metier !!! L'idee de melanger toutes ces histoires aurait pu marcher a condition que celles ci soient un tantinet originales et attrayantes alors que la on nous sert des bluettes usées jusqu'a la corde dont on devine la fin des les 1eres images.Reste le talent de comediens mal dirigés essayant de surnager dans cette ocean de mievrerie que la bande son (facon juke box) agacante n'arrange pas.Meme l'humour British ,ingredient majeur des precedents succes du scenariste ,a bien du mal a exister au milieu de toute cette guimauve.Trop c'est trop !!!!","C'est bien gentil de vouloir faire un film sur l'amour ,theme ultra classique au cinéma s'il en est ,mais il faut quand meme veiller a ne pas trop charger la barque car a force de voir degouliner la guimauve sentimentale ,celle ci finit par ecoeurer qu'elle ne captive.Etre le scenariste des dernieres bonnes comedies Anglaises est une chose ,ca aide notament a reunir un casting "" musclé "" mais realisateur n'en deplaise a Mr Curtis c'est un vrai metier !!! L'idee de melanger toutes ces histoires aurait pu marcher a condition que celles ci soient un tantinet originales et attrayanes alors que la on nous sert des bluettes usées jusqu'a la corde dont on devine la fin des les 1eres images.Reste e talent de comediens mal dirigés essayant de surnager dans cette ocean de mievrerie que la bande son (facon juke box) agacante nNarrange as.MOme 'humour rBitish ,ingredient majeur ds precedents succes du scenariste ,a bien du mQal a exister au milieu dL touJte cette guimauve.Trop c'est trop !!!!",0,"[0.9996016621589661, 0.000398351316107437]","[0.44552135467529297, 0.5544785857200623]",success,205,0.0650887573964497
sentiment,distilcamembert,allocine,textattack,deepwordbug,allocine,43,"Plus historique et moins romantique que Robin version Kevin Costner, ce film propose une relecture du mythe et se permet quelques libertés en remontant à ses origines. S'il n'a rien de comparable avec les versions précédentes, c'est un bon film d'époque qui préfère la vraisemblance historique à l'héroïsme, même si l'on a tout de même droit à nos scènes de bravoure et à de belles batailles. La réalisation est magistrale et le scénario passionnant. Russell Crowe porte bien le costume même si l'on ne peut s'empêcher de se demander si l'on assiste à un ""Gladiator des Bois""... Le reste de la distribution est exemplaire à l'image d'une Cate Blanchett parfaite en Marianne rebelle.","PFlus historzque et moins romantique que Robin version Kevin Costner, ce fil propose une relecture du mythe et se permet quelques libertés en remontant à ses origines. S'il n'a rien de comparable avec les versions précédentes, c'est un bon fQlm d'époque qui préfère la vraisemblance historique à l'héroïsme, même si l'on a tout de même droit à nos scènes de bravoure et à de belles batailles. La réalisation est magitrale et le scénario passionnatn. Russell Crowe porte bien le costume même si l'on ne peut s'empêcher de se demander si l'on assiste à un ""Gladiator des Bois""... Le reste d la disribution ets exemlpaire à l'image d'une Cate Blanchett parfaite en Marianne rebelle.",1,"[0.0008495620568282902, 0.9991503953933716]","[0.9278618693351746, 0.07213819026947021]",success,152,0.0884955752212389
